   24.826113816402223       -83.629168643064261        10.457057036187992     
   22.019261397493310       -75.346970734176153        12.749015638609739     
   0.0000000000000000       -65.000000000000000        15.683385406733660     
   15.939048236972104       -53.644601755116931        17.113417841437844     
   14.115863586768212       -41.487827387335400        18.888268091878892     
   1.6975175654478194       -32.685255123982635        19.972872190215877     
   358.96696109901279       -24.657083091210314        19.888772066358690     
   358.35087194982282       -14.419501712181230        18.824540405521134     
  0.86870184469098610       -5.6298322169837585        19.220734453287630     
   30.743292407424100       -83.363534421462575        10.520888087879337     
   33.062572460330145       -75.595975979214884        12.707791528519056     
   10.000000000000000       -65.000000000000000        15.860431680866590     
   15.951339405136117       -54.615976198081363        16.962861429777973     
   22.487455546121172       -43.017530934668706        18.199659687744830     
   12.694345413139105       -34.033262468259153        19.545815179916250     
   9.4008882211458875       -24.415872958154278        19.237616753757607     
   10.000000000000000       -15.000000000000000        18.942341527375437     
   10.812360826625659       -5.1083595271252431        19.320338765629245     
   34.996629466609569       -83.495722246029445        10.533780646740492     
   42.335341255412132       -75.912131041040738        12.771093483498737     
   20.000000000000000       -65.000000000000000        15.706169771219907     
   20.000000000000000       -55.000000000000000        16.723273636123992     
   21.854068173902927       -44.836932881609854        17.911323784740784     
   20.000000000000000       -35.000000000000000        19.207759526203244     
   20.000000000000000       -25.000000000000000        18.987184385335837     
   19.897617397859779       -15.022863397198929        19.322932413876913     
   21.517642160000491       -4.8264833232727211        19.701404774602889     
   39.569865517790262       -83.836110751224140        10.523497665455849     
   51.926654196690208       -76.191838933977650        12.892600912005125     
   48.249633878643131       -67.025029276624707        14.839812250972585     
   46.505442227672148       -56.327961364711122        15.699824220641721     
   30.000000000000000       -45.000000000000000        17.425100306757706     
   32.515100191969232       -35.534864857791895        18.606038436629134     
   29.993687698317128       -25.053661511967647        18.901056337201023     
   30.000000000000000       -15.000000000000000        19.163412289819572     
   30.330630136499408       -5.0075155041315131        19.740570437306165     
   46.976817507809969       -84.119238034103319        10.555435344334432     
   63.214949217622362       -76.325813611873428        12.830365599734391     
   60.338829118448842       -66.980850965293897        14.906560380932902     
   65.412579317935126       -57.556884776093291        15.615075393942137     
   52.982539451283877       -46.707768542379014        16.634051385693233     
   43.546336058846286       -35.853586191318449        18.074413116155295     
   40.000000000000000       -25.000000000000000        18.744799285234944     
   39.071565566098819       -14.619389609661422        18.874252564633434     
   39.960661745833441       -5.0308575423549984        19.395595493752634     
   57.788770797042552       -84.288559584751468        10.820359710164221     
   74.664979901721566       -76.102882152608061        12.879820981375383     
   64.648569657901064       -66.071733289227211        15.105586036713337     
   74.094821502640386       -57.155919877296732        15.963247539194969     
   64.430348346740999       -47.191160229207846        16.536541899727762     
   53.534810745696220       -35.956937623842684        17.920512291673081     
   50.000000000000000       -25.000000000000000        18.888340640493809     
   48.907179033413954       -15.709169019897974        18.811041687893272     
   50.000000000000000       -5.0000000000000000        19.277551906887076     
   68.737216334027423       -84.506319476676794        11.048759266840952     
   81.862484020204477       -75.592010282137977        13.117023290538949     
   65.401808409190735       -65.299511518582420        15.224898351931632     
   75.352278951946900       -56.085783885764400        16.162966138235547     
   71.834814253652283       -46.258763164725011        17.220671780012498     
   62.955918040566850       -35.560088177875762        18.055138273673453     
   60.000000000000000       -25.000000000000000        18.681153067314938     
   58.746343051101604       -15.429596248944593        19.303851017499309     
   60.000000000000000       -5.0000000000000000        19.690164472044689     
   78.022871696461820       -84.624219352815715        11.184291914447364     
   83.796133983774979       -75.175311714599019        13.256472949399695     
   70.000000000000000       -65.000000000000000        15.218386545244680     
   76.020702646933401       -55.310755471662723        16.284257634979216     
   81.524991290420530       -45.990597163155918        18.069234538150805     
   70.000000000000000       -35.000000000000000        18.438298495626999     
   70.000000000000000       -25.000000000000000        18.951137652014641     
   70.000000000000000       -15.000000000000000        19.630948055923781     
   70.000000000000000       -5.0000000000000000        19.649529888452197     
   88.074269360970561       -84.949877501716273        11.210897673922330     
   84.699467519806021       -75.039576280907411        13.299241888750702     
   80.000000000000000       -65.000000000000000        15.311813415176649     
   80.000000000000000       -55.000000000000000        16.676152255011701     
   89.931486572447525       -45.894423794715763        18.916934712638454     
   80.000000000000000       -35.000000000000000        18.717963117745445     
   80.000000000000000       -25.000000000000000        18.981269224445175     
   80.000000000000000       -15.000000000000000        19.031842495841165     
   80.000000000000000       -5.0000000000000000        19.639048608310144     
   98.349447623200533       -85.408514850117669        11.087267301727353     
   115.18385201578172       -75.837423674829878        12.727762397169540     
   90.000000000000000       -65.000000000000000        15.703986825007711     
   90.000000000000000       -55.000000000000000        17.423360854906477     
   100.49140702907356       -46.493627017132525        19.432310762908024     
   90.000000000000000       -35.000000000000000        18.995154514651421     
   90.000000000000000       -25.000000000000000        18.982546295326763     
   90.000000000000000       -15.000000000000000        18.953650058046509     
   90.000000000000000       -5.0000000000000000        19.773084124153861     
   110.59394033766789       -86.032952260031095        10.884355012297410     
   131.65591111738590       -76.483163361052519        12.163191199899705     
   100.00000000000000       -65.000000000000000        16.087588365778764     
   100.00000000000000       -55.000000000000000        18.152283198832475     
   110.50428179517873       -46.540829764809516        20.181242426568168     
   100.00000000000000       -35.000000000000000        19.306553143723871     
   99.723077921563458       -25.166280524811089        19.064746860869104     
   100.00000000000000       -15.000000000000000        18.876905786294600     
   100.00000000000000       -5.0000000000000000        19.569531335139640     
   119.81072806661398       -86.229100084757576        10.803313198648082     
   148.97440956580132       -76.979355259295630        12.196001716767492     
   110.00000000000000       -65.000000000000000        16.413779080932009     
   130.21237375233946       -57.000350170005291        19.035422034563812     
   119.64393542804220       -46.367297269571139        20.926442040435916     
   110.00000000000000       -35.000000000000000        19.777075705229265     
   109.00315373670226       -25.781219703183879        19.322309883570711     
   109.54590543035293       -14.930919524604729        19.010406095769905     
   109.13564662183227       -4.8655524273683843        19.789826115365813     
   123.28084352753065       -85.412131695640198        10.935717107500084     
   164.79139201044703       -76.472840874890238        12.394574407839684     
   136.08815502403576       -66.046877050795388        16.275394991532202     
   145.37966595402168       -57.527111803679148        18.694817928522895     
   128.93921637035930       -46.408210654021502        21.044133115106735     
   120.00000000000000       -35.000000000000000        19.814110052370410     
   118.68456189262244       -25.822490388630779        19.371023312090085     
   120.00000000000000       -15.000000000000000        19.192719095451089     
   119.31726983776730       -4.9809570367220539        19.828878837277792     
   171.55040327956499       -87.488704077934969        10.411528222442691     
   176.19387109716166       -74.990724241180132        13.461412515834372     
   137.48322133714345       -65.441134743716006        16.422797918716093     
   147.28642973487243       -56.503009856348406        18.894972812437455     
   136.18643606760432       -45.807502617520974        21.113442419697190     
   130.00000000000000       -35.000000000000000        20.238088186330931     
   130.00000000000000       -25.000000000000000        19.423154269020827     
   128.16409173787238       -14.734762954395517        19.050352119903494     
   128.29628144653603       -4.7882823371112462        19.951124105952548     
   201.74811213094134       -87.115671341180857        10.291252481443950     
   157.50478367284407       -74.985779803741977        13.228654493318361     
   140.00000000000000       -65.000000000000000        16.478246043670993     
   148.36594639868150       -55.580862842965232        19.124320534561484     
   140.00000000000000       -45.000000000000000        20.999434995183961     
   140.00000000000000       -35.000000000000000        20.231262484258330     
   140.00000000000000       -25.000000000000000        19.417031525640816     
   136.71377304885669       -13.970522573485518        19.001049566144314     
   137.91173881425394       -4.8324322748635646        19.893379621014233     
   220.36148361250872       -86.258317102070066        10.315896406696041     
   151.25500530391207       -74.986011169511485        13.172471557920543     
   150.00000000000000       -65.000000000000000        16.171318452805533     
   150.00000000000000       -55.000000000000000        19.231672594936040     
   150.00000000000000       -45.000000000000000        20.939628645284579     
   150.00000000000000       -35.000000000000000        20.130774676012063     
   150.00000000000000       -25.000000000000000        19.224119484884110     
   150.00000000000000       -15.000000000000000        18.681304265074644     
   148.12241073009631       -5.1687533698475301        19.149459255940968     
   231.21617435749624       -85.305954310352590        10.371556610027842     
   161.17472346981188       -74.951221352400864        13.281000386793528     
   191.90682822034631       -62.135745151815193        16.380056809706165     
   160.00000000000000       -55.000000000000000        18.976096363995403     
   160.00000000000000       -45.000000000000000        20.440365149481789     
   160.00000000000000       -35.000000000000000        19.718183224489174     
   160.00000000000000       -25.000000000000000        19.190027349029560     
   159.30650048430127       -15.158361109656640        18.936980780647502     
   159.58926117122718       -4.9214556056993954        19.554204158038360     
   238.57870766111344       -84.420504784728209        10.449214243126818     
   193.00316182290396       -73.193641950541902        13.718681471453332     
   200.67501881122081       -61.992368850160474        16.009542559797829     
   175.17951200432711       -54.712967991231132        18.384462949872177     
   170.00000000000000       -45.000000000000000        19.869886207715631     
